148.983333,95.933333,1475.383333,
95.933333,1475.383333,658.9,
1475.383333,658.9,930.983333,
658.9,930.983333,126.983333,
930.983333,126.983333,2212.45,
126.983333,2212.45,269.616667,
2212.45,269.616667,385.016667,
269.616667,385.016667,349.516667,
385.016667,349.516667,1036.516667,
349.516667,1036.516667,345.0,
1036.516667,345.0,82.183333,
345.0,82.183333,2769.933333,
82.183333,2769.933333,30.35,
2769.933333,30.35,69.566667,
30.35,69.566667,2665.033333,
69.566667,2665.033333,277.733333,
2665.033333,277.733333,5221.4,
277.733333,5221.4,37.15,
5221.4,37.15,66.09545,
37.15,66.09545,311.066667,
66.09545,311.066667,149.966667,
311.066667,149.966667,1126.116667,
149.966667,1126.116667,133.766667,
83.883333,263.857483,58.933333,
263.857483,58.933333,44.216667,
58.933333,44.216667,197.75,
44.216667,197.75,88.483333,
197.75,88.483333,1061.433333,
88.483333,1061.433333,41.816667,
1061.433333,41.816667,2049.483333,
41.816667,2049.483333,227.95,
2049.483333,227.95,177.2,
227.95,177.2,80.8,
177.2,80.8,48.516667,
80.8,48.516667,184.516667,
48.516667,184.516667,153.966667,
184.516667,153.966667,203.466667,
153.966667,203.466667,328.483333,
203.466667,328.483333,174.65,
328.483333,174.65,71.883333,
174.65,71.883333,220.233333,
71.883333,220.233333,899.752838,
220.233333,899.752838,2268.666667,
899.752838,2268.666667,55.388539,
4855.833333,1743.3,179.983333,
1743.3,179.983333,153.5,
179.983333,153.5,5152.233333,
153.5,5152.233333,205.366667,
5152.233333,205.366667,299.877441,
205.366667,299.877441,75.75,
299.877441,75.75,1477.816667,
75.75,1477.816667,1980.366667,
1477.816667,1980.366667,1372.133333,
1980.366667,1372.133333,508.683333,
1372.133333,508.683333,166.216667,
508.683333,166.216667,79.383333,
166.216667,79.383333,143.183333,
79.383333,143.183333,72.983333,
143.183333,72.983333,217.366667,
72.983333,217.366667,91.566667,
217.366667,91.566667,59.466667,
91.566667,59.466667,532.216667,
59.466667,532.216667,1318.583333,
532.216667,1318.583333,235.63093,
1318.583333,235.63093,128.916667,
235.63093,128.916667,55.27707,
128.916667,55.27707,204.866667,
55.27707,204.866667,444.566667,
204.866667,444.566667,225.816667,
444.566667,225.816667,96.766667,
225.816667,96.766667,891.75,
96.766667,891.75,155.566667,
891.75,155.566667,432.218073,
155.566667,432.218073,823.816667,
432.218073,823.816667,1505.794924,
823.816667,1505.794924,3162.933333,
1505.794924,3162.933333,897.433333,
3162.933333,897.433333,42.183333,
897.433333,42.183333,47.25,
42.183333,47.25,76.65,
47.25,76.65,129.483333,
76.65,129.483333,143.25,
129.483333,143.25,1971.333333,
4039.183333,130.5,22.666667,
130.5,22.666667,96.541205,
22.666667,96.541205,330.65,
96.541205,330.65,206.683333,
330.65,206.683333,275.433333,
206.683333,275.433333,2392.433333,
275.433333,2392.433333,27.625574,
2392.433333,27.625574,42.05,
27.625574,42.05,150.3,
42.05,150.3,65.983333,
150.3,65.983333,69.613145,
65.983333,69.613145,122.266667,
69.613145,122.266667,220.733333,
122.266667,220.733333,2311.05,
220.733333,2311.05,40.716667,
2311.05,40.716667,907.866667,
40.716667,907.866667,297.318121,
907.866667,297.318121,1062.483333,
297.318121,1062.483333,3633.433333,
1062.483333,3633.433333,3493.65,
3633.433333,3493.65,1649.4,
3493.65,1649.4,30.533333,
1649.4,30.533333,202.716667,
30.533333,202.716667,93.6,
202.716667,93.6,113.8,
93.6,113.8,1234.116667,
113.8,1234.116667,168.915611,
1234.116667,168.915611,173.95,
168.915611,173.95,79.583333,
173.95,79.583333,208.9,
79.583333,208.9,97.933333,
208.9,97.933333,214.666667,
97.933333,214.666667,161.0,
214.666667,161.0,138.316667,
161.0,138.316667,154.116667,
138.316667,154.116667,191.95,
