42.566667,67.116667,41.226236,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,
67.116667,41.226236,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,
41.226236,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,
79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,
74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,
23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,
35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,
133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,
77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,
100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,
14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,
73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,
88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,
26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,56.843591,
38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,56.843591,39.316667,
25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,56.843591,39.316667,7.666667,
47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,56.843591,39.316667,7.666667,30.516667,
50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,56.843591,39.316667,7.666667,30.516667,55.9,
