126.983333,2212.45,269.616667,385.016667,349.516667,
2212.45,269.616667,385.016667,349.516667,1036.516667,
269.616667,385.016667,349.516667,1036.516667,345.0,
385.016667,349.516667,1036.516667,345.0,82.183333,
349.516667,1036.516667,345.0,82.183333,2769.933333,
1036.516667,345.0,82.183333,2769.933333,30.35,
345.0,82.183333,2769.933333,30.35,69.566667,
82.183333,2769.933333,30.35,69.566667,2665.033333,
2769.933333,30.35,69.566667,2665.033333,277.733333,
30.35,69.566667,2665.033333,277.733333,91.616667,
69.566667,2665.033333,277.733333,91.616667,37.15,
2665.033333,277.733333,91.616667,37.15,181.866667,
277.733333,91.616667,37.15,181.866667,311.066667,
91.616667,37.15,181.866667,311.066667,149.966667,
37.15,181.866667,311.066667,149.966667,1126.116667,
181.866667,311.066667,149.966667,1126.116667,133.766667,
88.483333,1061.433333,41.816667,2049.483333,227.95,
1061.433333,41.816667,2049.483333,227.95,177.2,
41.816667,2049.483333,227.95,177.2,80.8,
2049.483333,227.95,177.2,80.8,48.516667,
227.95,177.2,80.8,48.516667,184.516667,
177.2,80.8,48.516667,184.516667,153.966667,
80.8,48.516667,184.516667,153.966667,203.466667,
48.516667,184.516667,153.966667,203.466667,328.483333,
184.516667,153.966667,203.466667,328.483333,174.65,
153.966667,203.466667,328.483333,174.65,71.883333,
203.466667,328.483333,174.65,71.883333,220.233333,
328.483333,174.65,71.883333,220.233333,322.266667,
174.65,71.883333,220.233333,322.266667,2268.666667,
71.883333,220.233333,322.266667,2268.666667,1061.433333,
205.366667,59.883333,75.75,1477.816667,1980.366667,
59.883333,75.75,1477.816667,1980.366667,1372.133333,
75.75,1477.816667,1980.366667,1372.133333,508.683333,
1477.816667,1980.366667,1372.133333,508.683333,166.216667,
1980.366667,1372.133333,508.683333,166.216667,79.383333,
1372.133333,508.683333,166.216667,79.383333,143.183333,
508.683333,166.216667,79.383333,143.183333,72.983333,
166.216667,79.383333,143.183333,72.983333,217.366667,
79.383333,143.183333,72.983333,217.366667,91.566667,
143.183333,72.983333,217.366667,91.566667,59.466667,
72.983333,217.366667,91.566667,59.466667,532.216667,
